img_ts,send_ts,dt_ms,px_error,w_x,w_y,w_z,v_x,v_y,v_z
1775661884.056156,1775661884.439182,383.026,20.888,0.000,0.000,0.000,34.113,-11.054,-3.359
1775661884.440228,1775661884.813301,373.074,20.265,0.000,0.000,0.000,40.423,-20.702,-1.059
1775661884.814428,1775661885.188050,373.622,19.226,0.000,0.000,0.000,44.824,-31.248,1.518
1775661885.189138,1775661885.579566,390.427,19.188,0.000,0.000,0.000,45.708,-34.577,3.483
1775661885.580950,1775661885.946284,365.334,19.042,0.000,0.000,0.000,46.360,-36.215,5.232
1775661885.947353,1775661886.313771,366.419,18.017,0.000,0.000,0.000,46.127,-39.851,6.635
1775661886.315031,1775661886.689460,374.429,18.217,0.000,0.000,0.000,44.479,-40.731,7.476
1775661886.691169,1775661887.063578,372.409,17.883,0.000,0.000,0.000,36.705,-37.190,7.134
1775661887.065282,1775661887.446608,381.326,17.591,0.000,0.000,0.000,37.390,-42.448,10.946
1775661887.447868,1775661887.822670,374.802,18.033,0.000,0.000,0.000,35.367,-44.304,7.958
1775661887.823832,1775661888.187268,363.436,18.700,0.000,0.000,0.000,19.505,-43.940,9.775
1775661888.188349,1775661888.565356,377.007,18.068,0.000,0.000,0.000,8.276,-42.752,8.495
1775661888.566419,1775661888.938674,372.255,16.313,0.000,0.000,0.000,-5.896,-38.597,7.585
1775661888.939901,1775661889.322011,382.110,15.606,0.000,0.000,0.000,-16.912,-38.935,7.097
1775661889.323155,1775661889.703172,380.018,14.817,0.000,0.000,0.000,-8.456,-38.273,6.425
1775661889.704173,1775661890.085092,380.919,13.638,0.000,0.000,0.000,-4.228,-31.939,5.131
1775661890.086521,1775661890.466560,380.038,12.422,0.000,0.000,0.000,-2.114,-23.243,2.969
1775661890.467639,1775661890.846053,378.414,12.010,0.000,0.000,0.000,-1.057,-19.015,1.328
1775661890.847415,1775661891.224681,377.266,10.488,0.000,0.000,0.000,-0.528,-15.084,-0.325
1775661891.225943,1775661891.607946,382.004,9.244,0.000,0.000,0.000,-12.665,-10.756,-0.624
1775661891.609040,1775661891.989907,380.867,8.541,0.000,0.000,0.000,-20.705,-7.198,-0.993
1775661891.990988,1775661892.372236,381.249,7.982,0.000,0.000,0.000,-24.504,-4.503,-0.656
1775661892.373729,1775661892.749064,375.336,7.630,0.000,0.000,0.000,-25.751,-2.175,-0.537
1775661892.750144,1775661893.121513,371.369,6.900,0.000,0.000,0.000,-24.545,-0.300,-1.661
1775661893.122677,1775661893.491242,368.565,6.213,0.000,0.000,0.000,-24.414,0.236,-1.329
1775661893.492382,1775661893.870538,378.157,5.838,0.000,0.000,0.000,-24.001,1.212,-1.717
1775661893.871661,1775661894.254691,383.030,5.655,0.000,0.000,0.000,-20.479,2.355,-1.257
1775661894.256226,1775661894.640057,383.831,5.426,0.000,0.000,0.000,-19.943,3.158,-1.316
1775661894.641186,1775661895.017653,376.467,5.178,0.000,0.000,0.000,-18.734,3.735,-1.238
1775661895.018664,1775661895.398863,380.200,5.218,0.000,0.000,0.000,-22.368,5.873,-1.152
1775661895.400104,1775661895.782204,382.099,5.045,0.000,0.000,0.000,-21.845,7.215,-0.741
1775661895.783680,1775661896.164854,381.175,5.108,0.000,0.000,0.000,-25.173,10.375,-1.094
1775661896.166014,1775661896.539080,373.066,5.210,0.000,0.000,0.000,-26.772,12.242,-1.173
1775661896.540175,1775661896.912146,371.971,5.523,0.000,0.000,0.000,-28.982,15.105,-1.041
1775661896.919612,1775661897.295502,375.890,5.827,0.000,0.000,0.000,-29.511,18.327,-1.840
1775661897.296533,1775661897.678123,381.590,5.873,0.000,0.000,0.000,-25.790,16.449,-1.882
1775661897.679762,1775661898.064223,384.461,6.052,0.000,0.000,0.000,-22.571,16.669,-1.494
1775661898.065538,1775661898.445587,380.049,6.359,0.000,0.000,0.000,-22.851,20.324,-1.933
1775661898.446692,1775661898.822555,375.864,6.661,0.000,0.000,0.000,-22.399,21.493,-1.088
1775661898.823859,1775661899.209042,385.183,7.075,0.000,0.000,0.000,-28.117,24.002,-0.556
1775661899.210232,1775661899.592412,382.180,7.752,0.000,0.000,0.000,-27.380,31.038,-1.822
1775661899.593433,1775661899.975901,382.468,7.519,0.000,0.000,0.000,-17.567,25.896,-2.279
1775661899.977330,1775661900.361326,383.995,8.250,0.000,0.000,0.000,-12.255,35.174,-5.998
1775661900.362878,1775661900.745880,383.002,8.431,0.000,0.000,0.000,-8.155,36.577,-5.537
1775661900.746995,1775661901.127587,380.592,8.566,0.000,0.000,0.000,-10.855,36.525,-1.364
1775661901.129088,1775661901.505770,376.682,9.036,0.000,0.000,0.000,2.721,36.992,-2.970
1775661901.507255,1775661901.874829,367.574,10.942,0.000,0.000,0.000,20.918,42.873,-8.974
1775661901.875988,1775661902.256868,380.879,11.472,0.000,0.000,0.000,25.104,40.898,-9.317
1775661902.258006,1775661902.646442,388.436,14.524,0.000,0.000,0.000,12.552,45.234,-11.946
1775661902.647594,1775661903.029714,382.120,15.269,0.000,0.000,0.000,6.276,41.915,-7.345
1775661903.033384,1775661903.415147,381.763,15.740,0.000,0.000,0.000,3.138,37.787,-4.584
1775661903.416097,1775661903.788465,372.368,24.531,0.000,0.000,0.000,1.569,43.842,-10.710
1775661903.789536,1775661904.168149,378.614,25.751,0.000,0.000,0.000,0.784,28.939,-7.887
1775661904.169200,1775661904.552227,383.027,27.530,0.000,0.000,0.000,25.201,16.725,-4.428
1775661904.554035,1775661904.927008,372.973,34.101,0.000,0.000,0.000,37.600,-13.711,5.684
1775661904.928064,1775661905.295107,367.043,41.076,0.000,0.000,0.000,43.800,-31.415,12.591
1775661905.296383,1775661905.683028,386.644,40.312,0.000,0.000,0.000,44.862,-28.664,7.872
1775661905.684058,1775661906.055372,371.314,41.457,0.000,0.000,0.000,46.822,-32.639,9.753
1775661906.056537,1775661906.436882,380.345,40.358,0.000,0.000,0.000,47.897,-37.654,12.667
1775661906.437968,1775661906.820761,382.794,39.597,0.000,0.000,0.000,41.209,-30.600,9.083
1775661906.822049,1775661907.192661,370.611,40.109,0.000,0.000,0.000,44.261,-35.884,9.017
1775661907.194006,1775661907.577015,383.009,31.997,0.000,0.000,0.000,39.658,-33.742,7.226
,,,,,, 
,,,,,, 
1775661908.336015,1775661908.730075,394.060,22.177,0.000,0.000,0.000,20.414,-37.100,5.179
1775661908.731937,1775661909.109914,377.976,15.148,0.000,0.000,0.000,15.487,-37.089,3.016
1775661909.111259,1775661909.482258,370.999,13.951,0.000,0.000,0.000,6.052,-29.702,1.603
1775661909.483664,1775661909.862922,379.259,12.453,0.000,0.000,0.000,-0.550,-32.632,0.560
1775661909.864039,1775661910.246361,382.322,10.985,0.000,0.000,0.000,-9.780,-36.262,0.404
1775661910.247608,1775661910.622074,374.466,11.315,0.000,0.000,0.000,-4.890,-39.776,-1.245
1775661910.623626,1775661910.993767,370.141,10.401,0.000,0.000,0.000,-2.445,-39.361,-1.315
1775661910.994848,1775661911.371671,376.823,10.103,0.000,0.000,0.000,-1.222,-33.773,-0.958
1775661911.372791,1775661911.746518,373.728,9.823,0.000,0.000,0.000,-0.611,-25.998,-0.579
1775661911.747583,1775661912.121721,374.138,9.108,0.000,0.000,0.000,-0.306,-18.500,-0.299
1775661912.123509,1775661912.509986,386.477,8.450,0.000,0.000,0.000,-10.118,-16.504,-0.653
1775661912.511253,1775661912.884538,373.286,7.923,0.000,0.000,0.000,-15.316,-11.070,-0.236
1775661912.885661,1775661913.267351,381.690,7.873,0.000,0.000,0.000,-17.791,-7.103,-0.301
1775661913.268390,1775661913.664954,396.564,7.568,0.000,0.000,0.000,-22.073,-5.409,-2.174
1775661913.666523,1775661914.043891,377.368,7.035,0.000,0.000,0.000,-24.989,-1.926,-1.194
1775661914.045763,1775661914.425174,379.410,6.186,0.000,0.000,0.000,-23.534,0.364,0.027
1775661914.426461,1775661914.795574,369.113,5.286,0.000,0.000,0.000,-19.752,1.563,0.036
1775661914.796833,1775661915.175065,378.232,4.918,0.000,0.000,0.000,-20.805,3.783,-0.268
1775661915.176118,1775661915.562669,386.551,4.840,0.000,0.000,0.000,-21.659,5.951,0.203
1775661915.563729,1775661915.945024,381.296,4.942,0.000,0.000,0.000,-21.758,7.476,-0.145
1775661915.946464,1775661916.333163,386.699,4.973,0.000,0.000,0.000,-22.043,10.182,-0.055
1775661916.334772,1775661916.720905,386.133,5.338,0.000,0.000,0.000,-25.884,15.488,-0.453
1775661916.722091,1775661917.107792,385.701,5.816,0.000,0.000,0.000,-28.564,20.110,-1.465
1775661917.108762,1775661917.489260,380.499,5.911,0.000,0.000,0.000,-26.458,20.403,-0.169
1775661917.491091,1775661917.873536,382.446,6.072,0.000,0.000,0.000,-26.950,21.637,1.132
1775661917.874760,1775661918.247495,372.736,6.451,0.000,0.000,0.000,-25.930,25.255,-0.062
1775661918.248659,1775661918.641480,392.822,7.041,0.000,0.000,0.000,-25.906,28.143,1.049
1775661918.642648,1775661919.016052,373.404,7.528,0.000,0.000,0.000,-24.700,31.042,0.727
1775661919.017825,1775661919.391060,373.235,7.698,0.000,0.000,0.000,-17.190,29.872,0.352
1775661919.392215,1775661919.770073,377.858,9.104,0.000,0.000,0.000,-4.161,38.821,-4.586
1775661919.771295,1775661920.142283,370.988,9.604,0.000,0.000,0.000,-0.343,38.895,-3.876
1775661920.143374,1775661920.520192,376.818,10.419,0.000,0.000,0.000,9.815,42.370,-5.190
1775661920.522173,1775661920.913948,391.775,10.769,0.000,0.000,0.000,4.907,40.878,-6.424
1775661920.915061,1775661921.294778,379.717,13.762,0.000,0.000,0.000,2.454,45.335,-9.070
1775661921.296431,1775661921.685920,389.490,19.377,0.000,0.000,0.000,1.227,47.660,-18.494
1775661921.687046,1775661922.068512,381.466,20.165,0.000,0.000,0.000,0.613,41.585,-12.529
1775661922.069687,1775661922.458255,388.568,31.924,0.000,0.000,0.000,0.307,45.789,-27.471
1775661922.459751,1775661922.852952,393.201,32.212,0.000,0.000,0.000,21.102,29.832,-18.128
1775661922.854319,1775661923.229851,375.531,33.980,0.000,0.000,0.000,35.179,14.840,-11.934
1775661923.231015,1775661923.624726,393.711,33.537,0.000,0.000,0.000,39.973,1.836,-6.882
1775661923.626185,1775661924.015688,389.503,34.935,0.000,0.000,0.000,44.547,-12.191,2.699
1775661924.017074,1775661924.388211,371.136,36.712,0.000,0.000,0.000,47.183,-26.834,12.306
1775661924.389348,1775661924.769839,380.491,36.652,0.000,0.000,0.000,42.967,-25.963,12.770
1775661924.770974,1775661925.152339,381.365,35.793,0.000,0.000,0.000,46.124,-34.322,18.923
1775661925.153504,1775661925.539552,386.049,32.962,0.000,0.000,0.000,47.957,-40.532,23.405
1775661925.540656,1775661925.909586,368.930,38.241,0.000,0.000,0.000,48.978,-45.216,23.461
1775661925.910799,1775661926.280643,369.845,28.574,0.000,0.000,0.000,48.710,-46.781,28.353
1775661926.281711,1775661926.670875,389.164,32.873,0.000,0.000,0.000,49.347,-48.323,31.878
1775661926.672044,1775661927.058213,386.169,33.240,0.000,0.000,0.000,46.377,-48.740,31.120
1775661927.059248,1775661927.428634,369.386,34.021,0.000,0.000,0.000,35.737,-48.650,27.669
1775661927.429749,1775661927.798875,369.125,33.065,0.000,0.000,0.000,25.678,-46.675,18.465
1775661927.799987,1775661928.168826,368.839,30.835,0.000,0.000,0.000,11.161,-43.969,11.318
1775661928.169917,1775661928.542525,372.607,30.940,0.000,0.000,0.000,-7.277,-42.645,6.122
1775661928.543581,1775661928.915731,372.150,29.145,0.000,0.000,0.000,-17.378,-38.195,0.667
1775661928.916810,1775661929.294626,377.815,26.813,0.000,0.000,0.000,-8.689,-36.325,-5.767
1775661929.295959,1775661929.683722,387.763,20.327,0.000,0.000,0.000,-4.345,-24.340,-5.307
1775661929.685068,1775661930.074700,389.632,17.966,0.000,0.000,0.000,-2.172,-18.763,-6.020
1775661930.075730,1775661930.452771,377.041,13.110,0.000,0.000,0.000,-1.086,-16.169,-7.499
1775661930.454057,1775661930.830944,376.887,10.733,0.000,0.000,0.000,-0.543,-10.500,-6.314
1775661930.832322,1775661931.201827,369.505,9.077,0.000,0.000,0.000,-13.061,-7.262,-6.981
1775661931.203079,1775661931.580760,377.681,8.311,0.000,0.000,0.000,-21.561,-5.219,-8.160
1775661931.582055,1775661931.954591,372.535,7.926,0.000,0.000,0.000,-27.245,-2.431,-5.654
1775661931.955758,1775661932.326781,371.023,7.563,0.000,0.000,0.000,-31.793,-1.151,-7.843
1775661932.327854,1775661932.707720,379.866,7.399,0.000,0.000,0.000,-33.068,0.837,-8.809
1775661932.709193,1775661933.081596,372.403,7.004,0.000,0.000,0.000,-33.621,1.339,-7.829
1775661933.083027,1775661933.459026,375.998,7.394,0.000,0.000,0.000,-33.579,1.885,-7.644
1775661933.460216,1775661933.834852,374.636,7.559,0.000,0.000,0.000,-33.539,2.616,-6.944
1775661933.835854,1775661934.209066,373.212,7.569,0.000,0.000,0.000,-31.805,3.933,-6.339
1775661934.210319,1775661934.595616,385.298,7.706,0.000,0.000,0.000,-28.453,5.567,-5.325
1775661934.596763,1775661934.972903,376.140,7.615,0.000,0.000,0.000,-25.264,6.193,-4.724
1775661934.974040,1775661935.355094,381.054,7.490,0.000,0.000,0.000,-25.391,7.809,-3.838
1775661935.357888,1775661935.749446,391.558,7.640,0.000,0.000,0.000,-29.782,13.972,-4.359
1775661935.750620,1775661936.125340,374.720,7.231,0.000,0.000,0.000,-26.256,12.209,-2.197
1775661936.126552,1775661936.505541,378.989,7.056,0.000,0.000,0.000,-25.262,16.431,-2.800
1775661936.506787,1775661936.881627,374.840,7.142,0.000,0.000,0.000,-27.814,21.838,-2.893
1775661936.882753,1775661937.271953,389.199,7.123,0.000,0.000,0.000,-25.025,25.119,-3.698
1775661937.273569,1775661937.664708,391.139,7.180,0.000,0.000,0.000,-26.609,26.095,-1.614
1775661937.665811,1775661938.034791,368.980,7.149,0.000,0.000,0.000,-22.719,25.643,-0.816
1775661938.036455,1775661938.416526,380.071,7.192,0.000,0.000,0.000,-18.911,25.084,-0.469
1775661938.417602,1775661938.798724,381.122,7.511,0.000,0.000,0.000,-21.654,26.328,0.972
1775661938.799912,1775661939.174447,374.535,7.977,0.000,0.000,0.000,-21.953,31.621,2.419
1775661939.175504,1775661939.557838,382.334,7.893,0.000,0.000,0.000,-15.455,32.926,2.483
1775661939.559028,1775661939.942295,383.267,8.768,0.000,0.000,0.000,-10.472,38.598,4.303
1775661939.943302,1775661940.315260,371.958,9.673,0.000,0.000,0.000,4.618,42.102,0.496
1775661940.316430,1775661940.703081,386.651,10.421,0.000,0.000,0.000,6.968,44.331,3.341
1775661940.704278,1775661941.091386,387.108,11.105,0.000,0.000,0.000,20.775,43.155,-1.234
1775661941.092604,1775661941.464579,371.974,12.103,0.000,0.000,0.000,10.387,44.436,-3.695
1775661941.465704,1775661941.840496,374.792,12.798,0.000,0.000,0.000,5.194,41.738,-4.642
1775661941.841873,1775661942.200122,358.249,25.767,0.000,0.000,0.000,2.597,45.869,-16.124
1775661942.201266,1775661942.574583,373.317,26.725,0.000,0.000,0.000,1.298,43.777,-11.127
1775661942.575610,1775661942.936068,360.459,28.061,0.000,0.000,0.000,0.649,45.098,-9.648
1775661942.937293,1775661943.295297,358.004,28.606,0.000,0.000,0.000,19.823,40.847,-7.199
1775661943.296354,1775661943.664380,368.025,45.234,0.000,0.000,0.000,34.912,45.424,-26.668
1775661943.665490,1775661944.021920,356.431,48.150,0.000,0.000,0.000,42.426,47.413,-18.067
1775661944.023055,1775661944.377178,354.122,48.771,0.000,0.000,0.000,44.959,45.817,-11.318
1775661944.378268,1775661944.735140,356.871,48.034,0.000,0.000,0.000,36.529,32.428,-7.567
1775661944.736143,1775661945.088522,352.379,47.114,0.000,0.000,0.000,36.069,24.300,-6.230
1775661945.089516,1775661945.447833,358.318,46.866,0.000,0.000,0.000,37.479,22.000,-6.445
1775661945.448945,1775661945.804422,355.477,35.970,0.000,0.000,0.000,43.341,31.604,-9.854
1775661945.805454,1775661946.162374,356.919,37.300,0.000,0.000,0.000,46.494,37.021,-13.570
1775661946.163434,1775661946.520249,356.815,35.168,0.000,0.000,0.000,29.533,20.178,-7.516
1775661946.521354,1775661946.878420,357.065,35.042,0.000,0.000,0.000,35.883,16.762,-7.989
1775661946.879562,1775661947.236735,357.173,18.168,0.000,0.000,0.000,38.079,15.999,-7.045
1775661947.238103,1775661947.589774,351.671,15.030,0.000,0.000,0.000,40.502,-2.803,-6.677
